0.020854	-5.071892
0.020854	-5.071892
0.020854	-5.071892
0.020853	-5.069906
0.020850	-5.063834
0.020844	-5.052231
0.020834	-5.031714
0.020817	-5.000281
0.020796	-4.959374
0.020766	-4.901735
0.020725	-4.822633
0.020677	-4.730106
0.020614	-4.610070
0.020550	-4.486933
0.020472	-4.336442
0.027407	-4.169184
0.057398	-3.990580
0.073443	-3.800143
0.101540	-3.636259
0.150602	-3.426318
0.206821	-3.213612
0.279037	-2.970481
0.359381	-2.728118
0.446536	-2.490167
0.554228	-2.223661
0.678060	-1.946361
0.819375	-1.659566
1.172457	-1.043064
1.375487	-0.736714
1.601144	-0.427666
1.833138	-0.138624
2.105528	0.169595
2.403368	0.473969
2.749851	0.791553
3.102151	1.079828
3.481283	1.356085
3.887244	1.617403
4.319767	1.860767
4.778296	2.083084
5.295086	2.293486
5.769609	2.451994
6.299671	2.592269
6.850273	2.698931
7.419158	2.768956
8.003697	2.799441
8.600889	2.787655
9.126087	2.741292
9.819355	2.627448
10.393695	2.513667
11.021597	2.443331
11.663117	2.382292
12.322558	2.440664
12.934397	2.554633
13.505630	2.700491
14.174043	2.805928
15.352387	2.766492
15.977962	2.809272
16.528542	2.937223
17.060564	3.096453
17.600708	3.205816
18.156252	3.312573
18.688604	3.410801
19.312843	3.523369
19.912941	3.630856
20.527115	3.741105
21.155176	3.854327
21.797012	3.970409
22.396919	4.179013
22.987875	4.410024
23.587606	4.599670
24.195051	4.722775
24.789265	4.853779
25.270124	4.966449
25.959345	5.208128
26.498638	5.487968
27.021893	5.818130
27.492769	6.169886
27.975204	6.591509
28.430868	7.057762
28.855217	7.567117
29.243401	8.117834
29.590477	8.707700
29.891609	9.333916
30.326397	10.634383
30.474119	11.393312
30.544996	12.075376
30.557362	12.819286
30.501348	13.570717
30.363894	14.373037
30.160702	15.118507
29.954191	15.862277
29.851524	16.604837
29.873865	17.333235
29.973423	18.062454
30.146833	18.787373
30.390890	19.501877
30.703653	20.199570
31.029480	20.785282
31.531071	21.516348
32.020767	22.134195
32.454926	22.781084
32.771950	23.262468
33.233795	24.181255
33.405872	24.715662
33.715824	25.516973
33.936672	26.272755
34.033211	26.900221
34.083015	27.689383
34.057861	28.440002
33.952740	29.244566
33.793491	29.945375
33.215157	31.455706
32.824276	32.150341
32.362759	32.810780
31.936317	33.485958
31.535011	34.165985
31.230320	34.810162
31.025631	35.519978
30.826200	36.270012
30.599401	36.960526
30.362555	37.661407
30.174862	38.324211
30.087893	39.083584
29.974327	39.787781
29.840494	40.499619
29.717627	41.221165
29.710402	41.927216
29.650850	42.574631
29.577566	43.324841
29.601547	43.968086
29.714479	44.696087
29.824003	45.380722
29.931427	46.062683
30.141001	46.713982
30.410351	47.353638
30.692486	47.894131
31.079458	48.545380
31.392681	49.186481
31.705217	49.842545
32.128044	50.462677
32.519199	50.981701
32.924187	51.606735
33.282410	52.166039
34.024105	53.456497
34.247459	54.115768
34.514034	54.741394
34.725464	55.364166
34.871532	55.983181
35.055614	56.577221
35.132877	57.134136
35.183834	57.783798
35.284996	58.384892
35.345024	58.952015
35.320568	59.603271
35.245472	60.221161
35.198811	60.842915
35.175552	61.476986
35.148476	62.121983
35.028893	62.692249
34.835289	63.335899
34.632843	63.852890
34.328564	64.477333
33.964638	65.083664
33.680420	65.487007
33.187565	66.083382
32.631092	66.640114
32.089245	67.092018
31.582966	67.449440
30.887878	67.881241
30.314779	68.304962
29.714466	68.635948
28.516245	69.171593
27.911905	69.439575
27.327497	69.676918
26.728148	69.894478
26.162113	70.011864
25.596943	70.084000
25.065887	70.113991
24.484383	70.107498
23.853033	70.053970
23.254402	69.957664
22.693306	69.825546
22.053810	69.622543
21.460619	69.380470
20.878387	69.087456
20.312050	68.743195
19.766733	68.347824
19.247755	67.901978
18.760557	67.406807
18.310614	66.864143
17.955008	66.357277
17.566469	65.689903
17.256651	65.024300
16.989864	64.276749
16.804264	63.545975
16.583052	62.831383
16.349140	62.119980
16.247547	61.453308
16.203325	60.685322
16.137253	59.970718
15.945825	58.528652
15.848330	57.838699
15.740474	57.087288
15.623120	56.271835
15.511626	55.494312
15.406379	54.757351
15.292216	53.955803
15.176452	53.142048
15.051085	52.260761
14.939773	51.478481
14.758659	50.661858
14.546482	49.881844
14.336677	48.979202
14.163739	48.223801
13.978104	47.402512
13.791129	46.569229
13.627326	45.837605
13.410103	44.867901
13.202391	43.941990
13.044572	43.239212
12.831552	42.291122
12.629258	41.390919
12.438251	40.540897
12.203502	39.496082
11.993831	38.562798
11.567415	36.664650
