0.020854	-5.071892
0.020854	-5.071892
0.020854	-5.071892
0.020854	-5.071892
0.020854	-5.071892
0.020848	-5.059806
0.020840	-5.044103
0.020826	-5.017513
0.020807	-4.980923
0.020783	-4.934432
0.020752	-4.875178
0.020712	-4.797278
0.016653	-4.702441
0.000638	-4.604304
-0.020128	-4.489262
-0.047330	-4.356610
-0.081778	-4.206765
-0.120986	-4.051785
-0.174917	-3.857369
-0.235279	-3.659002
-0.306240	-3.445795
-0.394956	-3.202943
-0.477963	-2.994650
-0.594906	-2.725846
-0.720680	-2.462542
-0.863421	-2.189612
-1.024432	-1.908478
-1.204981	-1.620697
-1.406282	-1.327971
-1.629478	-1.032149
-1.875626	-0.735236
-2.419999	-0.166264
-2.760562	0.139720
-3.106536	0.417937
-3.478627	0.685011
-3.876877	0.938106
-4.330272	1.189359
-4.781620	1.404181
-5.225123	1.583815
-5.723101	1.750996
-6.243268	1.888996
-6.783859	1.994755
-7.342755	2.065285
-7.917477	2.097707
-8.505171	2.089296
-9.062556	2.042369
-9.706255	1.940095
-10.312153	1.795016
-10.916060	1.600623
-11.473900	1.373562
-12.099418	1.059207
-12.668967	0.710959
-13.229770	0.337232
-13.781557	0.031335
-14.843801	-0.855634
-15.374526	-1.236088
-15.943339	-1.505557
-16.532297	-1.720088
-17.147902	-1.885817
-17.786104	-2.002400
-18.442724	-2.068740
-19.113512	-2.082645
-19.748331	-2.045889
-20.478085	-1.972132
-21.135382	-2.033928
-21.747097	-2.040094
-22.345781	-1.948796
-22.945452	-1.805712
-23.502337	-1.624771
-24.092087	-1.380697
-24.704180	-1.123012
-25.242180	-0.815474
-25.743996	-0.517806
-26.344816	-0.244691
-26.906296	-0.045034
-27.448647	0.065467
-28.088888	0.140772
-28.663504	0.162288
-29.958876	0.089172
-30.559353	0.012962
-31.119612	0.089723
-31.660427	0.216888
-32.187214	0.387584
-32.711269	0.600617
-33.230366	0.855155
-33.707413	1.130233
-34.239464	1.489664
-34.720863	1.870903
-35.180672	2.295078
-35.614254	2.761628
-36.017002	3.269393
-36.384315	3.816675
-36.691105	4.361182
-36.994289	5.020418
-37.214031	5.626590
-37.408558	6.348706
-37.532066	7.049577
-37.595001	7.768516
-37.594276	8.500062
-37.527294	9.238276
-37.403194	9.927670
-37.187061	10.708809
-36.911720	11.427279
-36.566071	12.124849
-36.180794	12.750440
-35.668175	13.427184
-34.510693	14.555351
-33.797550	15.065454
-33.125225	15.450869
-32.360840	15.794513
-31.557802	16.060757
-30.723949	16.244448
-29.925455	16.337551
-28.998814	16.347645
-28.126566	16.261265
-27.318638	16.095718
-26.413853	15.805925
-25.594713	15.437863
-24.814768	14.978914
-24.016020	14.623610
-23.179358	14.436226
-22.320995	14.352188
-21.452051	14.369564
-20.640903	14.474206
-19.776140	14.575089
-18.849762	14.631040
-18.023651	14.518226
-17.207712	14.428902
-16.405907	14.429336
-15.626127	14.556911
-14.857906	14.771029
-14.094451	14.997060
-13.320437	15.181936
-12.562001	15.301779
-11.811377	15.417193
-10.404832	15.313881
-9.636035	15.261377
-8.940563	15.171428
-8.275756	14.988861
-7.620332	14.745790
-6.955409	14.519718
-6.303595	14.274972
-5.679257	14.019068
-5.033997	13.788531
-4.376971	13.649594
-3.705582	13.594761
-3.021805	13.601576
-2.330907	13.669647
-1.592125	13.809750
-0.949375	13.990032
-0.270301	14.243687
0.412086	14.487742
1.112980	14.697068
1.780280	14.889400
2.522092	15.156393
3.174735	15.471254
3.851735	15.743183
4.541694	16.018011
5.244670	16.295254
5.960457	16.504856
7.404042	16.673925
8.088721	16.754097
8.762948	16.854027
9.430836	16.929863
10.086410	16.897423
10.702293	16.814320
11.406010	16.655849
12.065320	16.494686
12.709788	16.496662
13.356863	16.565638
14.004489	16.697657
14.605498	16.874989
15.283523	17.139090
15.905503	17.445171
16.508636	17.807570
17.124525	18.255816
17.634451	18.699453
18.144829	19.226469
18.582344	19.764532
19.003838	20.387522
19.370794	21.054813
19.677736	21.761812
19.933260	22.553686
20.091673	23.272917
20.207808	24.978344
20.145243	25.736916
19.998938	26.547325
19.769724	27.346836
19.457611	28.126453
19.063639	28.877037
18.589903	29.589371
18.039595	30.254332
17.417015	30.862982
16.679390	31.440475
15.977768	31.877489
15.119955	32.290745
14.328231	32.570835
13.446507	32.780930
12.540255	32.893272
11.620469	32.904228
10.759998	32.820919
9.787035	32.614040
8.897668	32.312332
8.042996	31.908321
7.287436	31.441973
6.486539	30.808765
5.776491	30.166775
4.995538	29.701200
4.284227	29.311611
2.698861	28.703264
1.887569	28.563097
1.057974	28.507338
0.218855	28.537071
-0.620767	28.653534
-1.504064	28.762428
-2.237236	28.879034
-2.928308	29.097355
-3.697551	29.424900
-4.391493	29.808020
-4.965631	30.197971
-5.669716	30.785622
-6.238964	31.373436
-6.751678	32.021729
-7.263862	32.667858
-7.675594	33.344791
-8.015771	34.061432
-8.309674	34.743286
-8.701435	35.500313
-9.055126	36.170013
-9.541555	36.860085
-10.082126	37.427341
-10.643107	37.907864
-11.344249	38.394039
-12.804365	39.106037
-13.592079	39.354336
-14.408723	39.524170
-15.246365	39.611176
-16.096394	39.611820
-16.949627	39.523621
-17.852394	39.330021
-18.626772	39.076042
-19.446609	38.803917
-20.264656	38.740276
-21.087528	38.774918
-21.907885	38.904907
-22.716824	39.125542
-23.505793	39.432625
-24.266037	39.823093
-24.988447	40.294258
-25.620358	40.804066
-26.282629	41.465145
-26.836239	42.155430
-27.316160	42.907326
-27.714668	43.713203
-28.007074	44.506386
