0.024004	-4.932910
0.024004	-4.932910
0.024021	-4.952254
0.024021	-4.952254
0.024021	-4.952254
0.023757	-4.952614
0.023757	-4.952614
0.023757	-4.952614
0.023757	-4.952614
0.023540	-4.856243
0.023540	-4.856243
0.023540	-4.856243
0.023060	-4.587626
0.023060	-4.587626
0.023060	-4.587626
0.022372	-4.074397
0.022372	-4.074397
0.022372	-4.074397
0.022372	-4.074397
0.021400	-3.246691
0.021400	-3.246691
0.021400	-3.246691
0.020254	-2.036974
0.020254	-2.036974
0.020254	-2.036974
0.019164	-0.380224
0.019164	-0.380224
0.019164	-0.380224
0.019164	-0.380224
0.018401	1.786658
0.018401	1.786658
0.018401	1.786658
0.018328	4.524806
0.018328	4.524806
0.018328	4.524806
0.720027	7.509896
0.720027	7.509896
0.720027	7.509896
0.720027	7.509896
2.871593	10.280661
2.871593	10.280661
2.871593	10.280661
6.468365	12.023924
6.468365	12.023924
6.468365	12.023924
10.811715	12.461105
10.811715	12.461105
10.811715	12.461105
10.811715	12.461105
14.547436	15.022458
14.547436	15.022458
14.547436	15.022458
16.424570	19.586819
16.424570	19.586819
16.424570	19.586819
15.171726	24.741537
15.171726	24.741537
15.171726	24.741537
15.171726	24.741537
10.713489	28.194723
10.713489	28.194723
10.713489	28.194723
4.782454	27.868635
4.782454	27.868635
4.782454	27.868635
0.104082	23.688887
0.104082	23.688887
0.104082	23.688887
0.104082	23.688887
-2.793827	18.180561
-2.793827	18.180561
-2.793827	18.180561
-6.478281	13.414246
-6.478281	13.414246
-6.478281	13.414246
-12.658280	12.548973
-12.658280	12.548973
-12.658280	12.548973
-12.658280	12.548973
-17.805401	16.480904
-17.805401	16.480904
-17.805401	16.480904
-20.789068	22.668854
-20.789068	22.668854
-20.789068	22.668854
-22.879240	29.248528
-22.879240	29.248528
-22.879240	29.248528
-22.879240	29.248528
-23.219479	35.965687
-23.219479	35.965687
-23.219479	35.965687
-23.574900	43.087166
-23.574900	43.087166
-23.574900	43.087166
-21.062704	49.284363
-21.062704	49.284363
-21.062704	49.284363
-21.062704	49.284363
-16.340521	53.965126
-16.340521	53.965126
-16.340521	53.965126
-12.868851	59.622490
-12.868851	59.622490
-12.868851	59.622490
-9.522205	65.781509
-9.522205	65.781509
-9.522205	65.781509
-9.522205	65.781509
-5.951371	72.347389
-5.951371	72.347389
-5.951371	72.347389
-2.163822	79.306030
-2.163822	79.306030
-2.163822	79.306030
0.158399	86.886246
0.158399	86.886246
0.158399	86.886246
0.158399	86.886246
-4.391182	93.152977
-4.391182	93.152977
-4.391182	93.152977
-12.370582	94.085007
-12.370582	94.085007
-12.370582	94.085007
-20.378286	92.985077
-20.378286	92.985077
-20.378286	92.985077
-20.378286	92.985077
-24.270361	86.174683
-24.270361	86.174683
-24.270361	86.174683
-22.268942	78.540390
-22.268942	78.540390
-22.268942	78.540390
-17.174259	72.655037
-17.174259	72.655037
-17.174259	72.655037
-12.408765	67.094055
-12.408765	67.094055
-12.408765	67.094055
-12.408765	67.094055
-6.640648	60.357761
